X,Y,Z,Xr,Yr,Zr,DateTime,ID
-690,-149,359,15256,4976,-4280,2019-11-02 17:39:56.398305,jimmy
-757,-157,278,15296,5072,-4084,2019-11-02 17:39:56.422542,jimmy
-702,-128,272,15248,5012,-4156,2019-11-02 17:39:56.446391,jimmy
-801,-215,151,15320,4952,-4260,2019-11-02 17:39:56.470267,jimmy
-727,-155,304,15236,5084,-3968,2019-11-02 17:39:56.494015,jimmy
-730,-128,343,15228,4936,-4032,2019-11-02 17:39:56.518125,jimmy
-733,-181,272,15144,4908,-3860,2019-11-02 17:39:56.542096,jimmy
-710,-214,224,15268,4620,-4240,2019-11-02 17:39:56.565988,jimmy
-711,-171,346,15336,4836,-4244,2019-11-02 17:39:56.589846,jimmy
-699,-158,360,15236,4972,-4164,2019-11-02 17:39:56.614980,jimmy
-687,-169,410,15324,4984,-4000,2019-11-02 17:39:56.639927,jimmy
-765,-133,275,15500,4872,-4224,2019-11-02 17:39:56.668653,jimmy
-837,-69,214,15292,5244,-4032,2019-11-02 17:39:56.696759,jimmy
-769,3,345,15332,5252,-3968,2019-11-02 17:39:56.721162,jimmy
-820,-81,245,15272,5140,-3872,2019-11-02 17:39:56.745428,jimmy
-779,-71,323,15284,5016,-3992,2019-11-02 17:39:56.769534,jimmy
-827,-84,227,15320,4996,-3812,2019-11-02 17:39:56.793397,jimmy
-763,-83,262,15296,4992,-3912,2019-11-02 17:39:56.817321,jimmy
-764,-89,300,15596,4872,-4084,2019-11-02 17:39:56.841297,jimmy
-757,-108,318,15244,4936,-3860,2019-11-02 17:39:56.865264,jimmy
-735,-108,304,15204,4996,-4188,2019-11-02 17:39:56.889271,jimmy
-745,-135,313,15248,4872,-3840,2019-11-02 17:39:56.913262,jimmy
-741,-125,279,15304,5116,-4100,2019-11-02 17:39:56.937450,jimmy
-750,-128,322,15324,4908,-4128,2019-11-02 17:39:56.961336,jimmy
-746,-101,316,15212,5072,-3904,2019-11-02 17:39:56.985314,jimmy
-743,-107,296,15116,5360,-3744,2019-11-02 17:39:57.009212,jimmy
-718,-91,327,15160,5060,-3992,2019-11-02 17:39:57.033295,jimmy
-761,-130,274,15228,5048,-3952,2019-11-02 17:39:57.057235,jimmy
-722,-128,305,15272,5068,-3944,2019-11-02 17:39:57.081235,jimmy
-756,-134,331,15272,5108,-3892,2019-11-02 17:39:57.105183,jimmy
-708,-129,300,15180,5040,-4076,2019-11-02 17:39:57.129203,jimmy
-735,-135,321,15228,5056,-3908,2019-11-02 17:39:57.153203,jimmy
-737,-132,298,15132,5020,-4096,2019-11-02 17:39:57.177195,jimmy
-757,-118,274,15212,5112,-4108,2019-11-02 17:39:57.201194,jimmy
-744,-103,344,15260,5052,-4020,2019-11-02 17:39:57.226174,jimmy
-739,-107,327,15136,5064,-3908,2019-11-02 17:39:57.250453,jimmy
-754,-124,277,15164,5016,-4068,2019-11-02 17:39:57.274308,jimmy
-764,-139,284,15172,5104,-3944,2019-11-02 17:39:57.298430,jimmy
-729,-142,294,15196,4996,-4036,2019-11-02 17:39:57.322714,jimmy
-740,-135,315,15232,5068,-4048,2019-11-02 17:39:57.346691,jimmy
-776,-130,330,15284,5032,-3932,2019-11-02 17:39:57.370729,jimmy
-727,-126,326,15232,5116,-3988,2019-11-02 17:39:57.394581,jimmy
-756,-123,309,15232,5080,-3920,2019-11-02 17:39:57.418826,jimmy
-728,-108,350,15232,4972,-4096,2019-11-02 17:39:57.442907,jimmy
-759,-160,283,15232,5048,-3952,2019-11-02 17:39:57.467015,jimmy
-718,-127,309,15152,4908,-3836,2019-11-02 17:39:57.491125,jimmy
-724,-126,315,15228,4960,-4008,2019-11-02 17:39:57.515074,jimmy
-724,-147,355,15196,4988,-3884,2019-11-02 17:39:57.539275,jimmy
-718,-132,320,15328,5168,-4084,2019-11-02 17:39:57.563619,jimmy
-742,-148,277,15144,5096,-4072,2019-11-02 17:39:57.587636,jimmy
-733,-95,363,15276,5204,-3972,2019-11-02 17:39:57.611620,jimmy
X,Y,Z,Xr,Yr,Zr,DateTime,ID
-731,-115,335,15212,5048,-3932,2019-11-02 17:42:00.756074,jimmy
-751,-151,270,15352,5068,-3944,2019-11-02 17:42:00.781232,jimmy
-764,-66,316,15256,5124,-4012,2019-11-02 17:42:00.804302,jimmy
-751,-132,312,15168,5248,-3836,2019-11-02 17:42:00.827396,jimmy
-724,-157,339,15148,5316,-4016,2019-11-02 17:42:00.850178,jimmy
-721,-118,318,15068,4988,-4012,2019-11-02 17:42:00.874249,jimmy
-734,-159,291,15152,5080,-4140,2019-11-02 17:42:00.897093,jimmy
-745,-140,305,15228,5020,-4120,2019-11-02 17:42:00.920134,jimmy
-721,-134,352,15200,4932,-3988,2019-11-02 17:42:00.942957,jimmy
-730,-115,312,15200,5036,-3988,2019-11-02 17:42:00.965915,jimmy
-745,-145,6,15136,5008,-3992,2019-11-02 17:42:00.988851,jimmy
-750,-160,280,15264,5108,-4100,2019-11-02 17:42:01.020451,jimmy
-758,-133,334,15176,5036,-4088,2019-11-02 17:42:01.043457,jimmy
-717,-100,309,15136,5152,-4008,2019-11-02 17:42:01.066860,jimmy
-513,-143,301,15168,5232,-4044,2019-11-02 17:42:01.089911,jimmy
-740,-138,290,15164,5080,-3932,2019-11-02 17:42:01.113013,jimmy
-769,-126,297,15168,5040,-3964,2019-11-02 17:42:01.136129,jimmy
-729,-95,360,15124,4976,-3932,2019-11-02 17:42:01.159111,jimmy
-729,-135,320,15192,5020,-4152,2019-11-02 17:42:01.182055,jimmy
-1023,-155,250,15156,5144,-3868,2019-11-02 17:42:01.205071,jimmy
-733,-84,354,15120,5100,-3996,2019-11-02 17:42:01.235804,jimmy
-740,-105,326,15140,5036,-3860,2019-11-02 17:42:01.265086,jimmy
-750,-149,343,15264,5196,-4324,2019-11-02 17:42:01.295552,jimmy
-781,-206,229,15328,4936,-4276,2019-11-02 17:42:01.325093,jimmy
-808,-121,284,15152,5212,-3948,2019-11-02 17:42:01.355309,jimmy
-755,-81,269,15224,5108,-3928,2019-11-02 17:42:01.382853,jimmy
-753,-128,351,15204,5456,-4024,2019-11-02 17:42:01.412269,jimmy
-730,-155,330,15124,5360,-4188,2019-11-02 17:42:01.442764,jimmy
-735,-121,295,15212,5108,-4036,2019-11-02 17:42:01.472417,jimmy
-773,-100,289,15232,4924,-4092,2019-11-02 17:42:01.500503,jimmy
-765,-108,283,15228,5316,-4032,2019-11-02 17:42:01.530008,jimmy
-698,-149,387,15044,5024,-3960,2019-11-02 17:42:01.559620,jimmy
-745,-149,301,14856,4856,-4308,2019-11-02 17:42:01.590610,jimmy
-740,-173,289,15160,4752,-4016,2019-11-02 17:42:01.619579,jimmy
-725,-135,309,15228,4812,-4008,2019-11-02 17:42:01.642765,jimmy
-739,-116,321,15176,5172,-4068,2019-11-02 17:42:01.666264,jimmy
-712,-84,365,15316,4992,-3912,2019-11-02 17:42:01.689463,jimmy
-778,-93,313,15204,5272,-3976,2019-11-02 17:42:01.712821,jimmy
-796,-135,266,15140,5284,-4004,2019-11-02 17:42:01.736384,jimmy
-775,-108,291,15484,5172,-3944,2019-11-02 17:42:01.760364,jimmy
-829,-124,188,15384,4940,-4020,2019-11-02 17:42:01.783853,jimmy
-770,-51,319,15280,4836,-3900,2019-11-02 17:42:01.807775,jimmy
-809,-114,247,15384,5248,-4252,2019-11-02 17:42:01.831216,jimmy
-808,-151,203,15604,4984,-4188,2019-11-02 17:42:01.854305,jimmy
-722,-168,333,15336,4716,-4256,2019-11-02 17:42:01.877449,jimmy
-718,-215,290,15256,4632,-4096,2019-11-02 17:42:01.900602,jimmy
-673,-202,352,15468,4808,-4276,2019-11-02 17:42:01.923881,jimmy
-672,-224,286,15608,4756,-4312,2019-11-02 17:42:01.947333,jimmy
-718,-241,290,15456,4912,-4252,2019-11-02 17:42:01.970621,jimmy
-695,-197,425,15360,4924,-4164,2019-11-02 17:42:01.993762,jimmy
-706,-225,322,15220,4840,-4216,2019-11-02 17:42:02.016907,jimmy
-669,-197,355,15232,4688,-4148,2019-11-02 17:42:02.040737,jimmy
-642,-238,279,15160,4792,-3988,2019-11-02 17:42:02.063985,jimmy
-648,-148,315,15152,5036,-3944,2019-11-02 17:42:02.087435,jimmy
-736,-153,373,15416,5700,-4112,2019-11-02 17:42:02.110693,jimmy
-751,-175,276,15176,5120,-3972,2019-11-02 17:42:02.134069,jimmy
-751,-168,1,15152,4964,-4004,2019-11-02 17:42:02.157301,jimmy
-723,-156,302,15284,4900,-3940,2019-11-02 17:42:02.180594,jimmy
-729,-134,346,15368,4964,-4220,2019-11-02 17:42:02.203792,jimmy
-740,-140,361,15296,5060,-4332,2019-11-02 17:42:02.227359,jimmy
-710,-127,337,15240,5060,-3996,2019-11-02 17:42:02.250739,jimmy
-729,-115,351,15144,5024,-4140,2019-11-02 17:42:02.274332,jimmy
-749,-106,324,15172,5236,-3980,2019-11-02 17:42:02.297610,jimmy
-746,-107,318,15100,4864,-3840,2019-11-02 17:42:02.321250,jimmy
-778,-61,321,15232,5320,-3860,2019-11-02 17:42:02.344476,jimmy
-718,-69,345,15328,4968,-3928,2019-11-02 17:42:02.370044,jimmy
-732,-185,511,15328,4920,-3880,2019-11-02 17:42:02.394139,jimmy
-723,-98,312,15296,5020,-4252,2019-11-02 17:42:02.423611,jimmy
-707,-157,308,15228,5024,-4096,2019-11-02 17:42:02.451197,jimmy
-785,-180,265,15184,5168,-3940,2019-11-02 17:42:02.476149,jimmy
-724,-123,334,14860,4888,-3884,2019-11-02 17:42:02.499617,jimmy
-716,-140,303,15144,5096,-4004,2019-11-02 17:42:02.523274,jimmy
-744,-187,294,15228,5004,-3864,2019-11-02 17:42:02.546607,jimmy
-703,-75,355,15104,4940,-3900,2019-11-02 17:42:02.572736,jimmy
-747,-85,306,15312,5256,-4092,2019-11-02 17:42:02.598947,jimmy
-740,-119,355,15244,5232,-4076,2019-11-02 17:42:02.627054,jimmy
-746,-119,333,15116,4768,-4044,2019-11-02 17:42:02.654306,jimmy
-715,-155,307,15164,4952,-4028,2019-11-02 17:42:02.677720,jimmy
-733,-158,340,15220,5372,-4060,2019-11-02 17:42:02.701122,jimmy
-728,-145,332,15160,5152,-4060,2019-11-02 17:42:02.724748,jimmy
-752,-131,290,15168,5144,-3984,2019-11-02 17:42:02.748258,jimmy
-746,-90,320,15128,5208,-4024,2019-11-02 17:42:02.774809,jimmy
-757,-105,300,15252,5288,-4072,2019-11-02 17:42:02.799016,jimmy
-777,-94,342,15132,5288,-3912,2019-11-02 17:42:02.827270,jimmy
-725,-118,347,15220,4996,-3928,2019-11-02 17:42:02.853850,jimmy
-778,-148,262,15140,5332,-3972,2019-11-02 17:42:02.877423,jimmy
-516,-120,306,15484,5208,-4156,2019-11-02 17:42:02.900940,jimmy
-821,-126,210,15396,4896,-4008,2019-11-02 17:42:02.924448,jimmy
-786,-52,315,15228,4864,-4032,2019-11-02 17:42:02.950639,jimmy
-785,-50,314,15252,5376,-3988,2019-11-02 17:42:02.976614,jimmy
-826,-66,240,15208,5508,-3972,2019-11-02 17:42:03.004284,jimmy
-815,-77,207,15208,5340,-4028,2019-11-02 17:42:03.029034,jimmy
-835,-78,257,15192,5280,-3952,2019-11-02 17:42:03.052747,jimmy
-799,-94,245,15356,5080,-4028,2019-11-02 17:42:03.076252,jimmy
-787,-116,333,15376,4764,-3864,2019-11-02 17:42:03.099688,jimmy
-786,-164,186,15176,4656,-3988,2019-11-02 17:42:03.123374,jimmy
-699,-100,397,15384,5024,-3900,2019-11-02 17:42:03.148753,jimmy
-789,-46,291,15308,5588,-3856,2019-11-02 17:42:03.178724,jimmy
-1019,-124,299,15112,5360,-3852,2019-11-02 17:42:03.207108,jimmy
-705,-129,409,15220,4956,-3820,2019-11-02 17:42:03.233105,jimmy
-1021,-169,309,15280,5572,-4088,2019-11-02 17:42:03.257391,jimmy
-723,-152,352,15100,5036,-4040,2019-11-02 17:42:03.281279,jimmy
-715,-141,346,15276,5156,-4188,2019-11-02 17:42:03.304899,jimmy
-737,-109,307,15240,4932,-3896,2019-11-02 17:42:03.328699,jimmy
-679,-120,389,15148,5080,-3948,2019-11-02 17:42:03.355484,jimmy
-783,-195,229,15272,5260,-4220,2019-11-02 17:42:03.380067,jimmy
-782,-144,298,15212,4968,-4188,2019-11-02 17:42:03.408216,jimmy
-717,-96,355,15160,5084,-4336,2019-11-02 17:42:03.432677,jimmy
-772,-160,283,15160,4896,-3984,2019-11-02 17:42:03.457158,jimmy
-725,-144,269,15328,4752,-3876,2019-11-02 17:42:03.480889,jimmy
-727,-109,332,15252,5068,-3980,2019-11-02 17:42:03.504454,jimmy
-742,-126,357,15164,5116,-4036,2019-11-02 17:42:03.528276,jimmy
-762,-139,287,15180,5032,-3900,2019-11-02 17:42:03.551815,jimmy
-751,-124,290,15196,5128,-3912,2019-11-02 17:42:03.575447,jimmy
-750,-120,297,15168,5000,-3912,2019-11-02 17:42:03.598983,jimmy
-728,-126,287,15296,4868,-4036,2019-11-02 17:42:03.622811,jimmy
-749,-135,283,15192,5252,-4000,2019-11-02 17:42:03.646498,jimmy
-740,-118,302,15228,4936,-3948,2019-11-02 17:42:03.670158,jimmy
-741,-115,304,15252,5016,-4084,2019-11-02 17:42:03.693714,jimmy
-741,-121,326,15268,5080,-3976,2019-11-02 17:42:03.717385,jimmy
-732,-125,318,15264,5032,-4104,2019-11-02 17:42:03.741185,jimmy
-745,-145,321,15208,5100,-4048,2019-11-02 17:42:03.764965,jimmy
-735,-140,295,15240,5024,-3904,2019-11-02 17:42:03.788578,jimmy
-712,-140,321,15156,5040,-4092,2019-11-02 17:42:03.812148,jimmy
-769,-155,295,15332,5148,-4184,2019-11-02 17:42:03.836492,jimmy
-752,-146,323,15276,4944,-4036,2019-11-02 17:42:03.860340,jimmy
-751,-143,305,15316,5108,-4260,2019-11-02 17:42:03.884003,jimmy
-763,-185,278,15252,4984,-4152,2019-11-02 17:42:03.907756,jimmy
-707,-153,330,15464,4924,-4308,2019-11-02 17:42:03.932205,jimmy
-749,-221,275,15208,4800,-4328,2019-11-02 17:42:03.956171,jimmy
-617,-178,400,15260,4660,-3976,2019-11-02 17:42:03.980025,jimmy
-720,-200,327,15244,4904,-3920,2019-11-02 17:42:04.003698,jimmy
-723,-196,299,15288,4752,-4292,2019-11-02 17:42:04.027760,jimmy
-728,-186,324,15316,4840,-4008,2019-11-02 17:42:04.051596,jimmy
-692,-194,344,15152,4792,-3940,2019-11-02 17:42:04.075462,jimmy
-684,-126,417,15332,4980,-3956,2019-11-02 17:42:04.099232,jimmy
-729,-177,331,15232,5044,-3988,2019-11-02 17:42:04.123232,jimmy
-714,-153,335,15172,5100,-4036,2019-11-02 17:42:04.147006,jimmy
-724,-144,358,15156,5152,-3916,2019-11-02 17:42:04.170812,jimmy
-788,-129,292,15248,5320,-4096,2019-11-02 17:42:04.194435,jimmy
-733,-135,299,15168,5212,-3888,2019-11-02 17:42:04.218309,jimmy
-730,-160,311,15160,4924,-4092,2019-11-02 17:42:04.242217,jimmy
-713,-151,269,15168,4960,-3940,2019-11-02 17:42:04.266026,jimmy
-723,-135,342,15140,5072,-4064,2019-11-02 17:42:04.290044,jimmy
-689,-145,363,15204,5028,-3976,2019-11-02 17:42:04.313730,jimmy
-745,-141,290,15288,5040,-3984,2019-11-02 17:42:04.337878,jimmy
-744,-128,316,15132,5320,-3860,2019-11-02 17:42:04.361668,jimmy
-714,-128,342,15164,5156,-3936,2019-11-02 17:42:04.385552,jimmy
-747,-133,304,15176,5156,-3616,2019-11-02 17:42:04.409440,jimmy
-715,-122,330,15148,5036,-3944,2019-11-02 17:42:04.433308,jimmy
-753,-139,305,15360,5160,-3928,2019-11-02 17:42:04.457246,jimmy
-1021,-197,269,15240,5108,-4052,2019-11-02 17:42:04.481077,jimmy
-727,-175,321,15132,4856,-4008,2019-11-02 17:42:04.504850,jimmy
-687,-152,338,15152,4912,-4020,2019-11-02 17:42:04.528831,jimmy
-714,-153,332,15244,5136,-4076,2019-11-02 17:42:04.552563,jimmy
-687,-142,372,15244,5036,-4028,2019-11-02 17:42:04.576389,jimmy
-715,-173,325,15080,5064,-3904,2019-11-02 17:42:04.600106,jimmy
-729,-160,355,15184,4964,-3920,2019-11-02 17:42:04.624061,jimmy
-690,-114,353,15300,5292,-3904,2019-11-02 17:42:04.647820,jimmy
-816,-143,271,15396,5456,-3976,2019-11-02 17:42:04.671730,jimmy
-735,-118,329,15224,4936,-3732,2019-11-02 17:42:04.695578,jimmy
-515,-153,235,15208,5224,-3884,2019-11-02 17:42:04.719480,jimmy
-705,-116,388,15148,4880,-4008,2019-11-02 17:42:04.743416,jimmy
-714,-119,326,15180,5016,-4344,2019-11-02 17:42:04.767159,jimmy
-772,-180,238,15156,5152,-3880,2019-11-02 17:42:04.791064,jimmy
-723,-114,341,15172,5016,-3896,2019-11-02 17:42:04.814828,jimmy
-725,-135,311,15300,5204,-3920,2019-11-02 17:42:04.838736,jimmy
-758,-143,268,15180,5228,-4024,2019-11-02 17:42:04.862758,jimmy
-742,-120,307,15164,5024,-3972,2019-11-02 17:42:04.886626,jimmy
-767,-156,511,15348,5076,-4112,2019-11-02 17:42:04.910484,jimmy
-736,-129,332,15356,4984,-4056,2019-11-02 17:42:04.934302,jimmy
-739,-127,333,15164,5044,-3924,2019-11-02 17:42:04.958190,jimmy
-747,-119,291,15108,5312,-4004,2019-11-02 17:42:04.982040,jimmy
-707,-143,319,15284,4956,-3864,2019-11-02 17:42:05.005980,jimmy
-753,-125,306,15268,5108,-3920,2019-11-02 17:42:05.030010,jimmy
-745,-120,300,15132,5088,-3932,2019-11-02 17:42:05.053851,jimmy
-740,-113,314,15160,5040,-4000,2019-11-02 17:42:05.077676,jimmy
-759,-150,275,15308,5100,-3980,2019-11-02 17:42:05.102378,jimmy
-727,-102,299,15168,5128,-4044,2019-11-02 17:42:05.126478,jimmy
-762,-117,338,15280,5136,-3868,2019-11-02 17:42:05.150372,jimmy
-742,-103,315,14860,5056,-3948,2019-11-02 17:42:05.174190,jimmy
-755,-142,325,15208,5036,-3832,2019-11-02 17:42:05.198041,jimmy
-767,-131,283,15296,5356,-3984,2019-11-02 17:42:05.222177,jimmy
-751,-128,313,15228,5196,-3920,2019-11-02 17:42:05.246059,jimmy
-748,-105,337,15100,5120,-4072,2019-11-02 17:42:05.270293,jimmy
-761,-122,289,15184,4996,-3964,2019-11-02 17:42:05.294052,jimmy
-741,-134,323,15244,5048,-3928,2019-11-02 17:42:05.317991,jimmy
-729,-124,329,15192,5068,-3896,2019-11-02 17:42:05.341942,jimmy
-750,-141,294,15276,5036,-3908,2019-11-02 17:42:05.365987,jimmy
-725,-142,321,15268,5088,-3964,2019-11-02 17:42:05.389886,jimmy
-722,-142,306,15204,4936,-4044,2019-11-02 17:42:05.413684,jimmy
-710,-130,303,15140,4968,-3992,2019-11-02 17:42:05.437721,jimmy
-739,-122,328,15164,5192,-4020,2019-11-02 17:42:05.461592,jimmy
-747,-133,302,15276,5116,-3936,2019-11-02 17:42:05.485543,jimmy
-744,-142,309,15216,5336,-3996,2019-11-02 17:42:05.509446,jimmy
-736,-141,355,15200,5324,-4052,2019-11-02 17:42:05.533430,jimmy
-714,-217,285,15588,4856,-3992,2019-11-02 17:42:05.557416,jimmy
-754,-198,309,15284,4988,-4120,2019-11-02 17:42:05.581334,jimmy
-706,-183,335,15148,4896,-4160,2019-11-02 17:42:05.605243,jimmy
-741,-167,307,15188,5012,-4180,2019-11-02 17:42:05.629284,jimmy
-735,-213,283,15104,4852,-4348,2019-11-02 17:42:05.653191,jimmy
-702,-191,338,15152,4648,-4116,2019-11-02 17:42:05.677224,jimmy
-672,-157,351,15344,4868,-4028,2019-11-02 17:42:05.701206,jimmy
-668,-121,409,15108,4732,-3920,2019-11-02 17:42:05.725395,jimmy
-715,-119,397,15344,5180,-4028,2019-11-02 17:42:05.749298,jimmy
-733,-139,317,15228,5028,-3800,2019-11-02 17:42:05.773337,jimmy
-719,-131,340,15220,5172,-3972,2019-11-02 17:42:05.797310,jimmy
-744,-115,346,15268,5320,-3972,2019-11-02 17:42:05.821464,jimmy
-514,-113,302,15352,5288,-4064,2019-11-02 17:42:05.845336,jimmy
-773,-133,268,15176,5128,-3944,2019-11-02 17:42:05.869430,jimmy
-693,-90,337,15140,5272,-3868,2019-11-02 17:42:05.893293,jimmy
-769,-162,304,15280,5140,-4148,2019-11-02 17:42:05.917295,jimmy
-743,-144,268,15244,4808,-4016,2019-11-02 17:42:05.941311,jimmy
-763,-175,337,15336,5008,-4148,2019-11-02 17:42:05.965241,jimmy
-734,-189,273,15328,4796,-4040,2019-11-02 17:42:05.989191,jimmy
-697,-190,325,15244,4772,-3904,2019-11-02 17:42:06.013100,jimmy
-683,-181,340,15248,4828,-4100,2019-11-02 17:42:06.037205,jimmy
-689,-129,377,15236,5000,-3964,2019-11-02 17:42:06.061158,jimmy
-685,-150,387,15240,5100,-4160,2019-11-02 17:42:06.085190,jimmy
-714,-113,379,15124,5108,-3920,2019-11-02 17:42:06.109157,jimmy
-798,-142,246,15236,4916,-4044,2019-11-02 17:42:06.133161,jimmy
-761,-113,295,15332,5252,-3948,2019-11-02 17:42:06.157116,jimmy
-777,-95,271,15140,4984,-3968,2019-11-02 17:42:06.181023,jimmy
-796,-161,236,15228,5060,-4096,2019-11-02 17:42:06.205004,jimmy
-680,-132,361,15120,4812,-3976,2019-11-02 17:42:06.229137,jimmy
-755,-130,324,15232,5176,-4188,2019-11-02 17:42:06.253165,jimmy
-691,-112,380,15232,4916,-3868,2019-11-02 17:42:06.277390,jimmy
-724,-159,267,15300,4904,-3956,2019-11-02 17:42:06.301345,jimmy
-718,-140,308,15140,4872,-3920,2019-11-02 17:42:06.325565,jimmy
-726,-120,322,15272,5004,-3928,2019-11-02 17:42:06.349495,jimmy
-736,-199,209,15108,5120,-3976,2019-11-02 17:42:06.376748,jimmy
-701,-194,321,14968,4896,-3968,2019-11-02 17:42:06.403070,jimmy
-739,-196,267,15196,4760,-4076,2019-11-02 17:42:06.432159,jimmy
-1017,-309,185,15704,5300,-4604,2019-11-02 17:42:06.460123,jimmy
-762,-502,106,15744,4816,-4656,2019-11-02 17:42:06.484461,jimmy
-676,-288,119,15060,4020,-3848,2019-11-02 17:42:06.508830,jimmy
-763,-63,598,15600,5012,-4092,2019-11-02 17:42:06.533029,jimmy
-817,-333,-21,15216,5112,-4112,2019-11-02 17:42:06.557163,jimmy
-594,-70,447,15280,5028,-3860,2019-11-02 17:42:06.581281,jimmy
-746,-197,213,15260,4856,-3976,2019-11-02 17:42:06.605297,jimmy
-729,-165,333,15368,5112,-3944,2019-11-02 17:42:06.629502,jimmy
-711,-101,349,15428,5120,-4092,2019-11-02 17:42:06.653425,jimmy
-748,-133,274,15148,4964,-3936,2019-11-02 17:42:06.677463,jimmy
-758,-103,309,15104,5112,-3928,2019-11-02 17:42:06.701515,jimmy
-689,-108,372,15232,5016,-3944,2019-11-02 17:42:06.725843,jimmy
-745,-140,305,15268,5128,-4252,2019-11-02 17:42:06.749927,jimmy
-739,-128,351,15180,4928,-3924,2019-11-02 17:42:06.773981,jimmy
-776,-160,3,15212,5016,-3876,2019-11-02 17:42:06.798115,jimmy
-742,-112,267,15244,5008,-4056,2019-11-02 17:42:06.822443,jimmy
-710,-114,344,15176,5052,-4048,2019-11-02 17:42:06.846519,jimmy
-747,-148,300,15188,5184,-4012,2019-11-02 17:42:06.870605,jimmy
-762,-139,286,15188,4872,-3972,2019-11-02 17:42:06.894484,jimmy
-743,-131,291,15332,5004,-4000,2019-11-02 17:42:06.918629,jimmy
-705,-113,305,15132,5052,-3996,2019-11-02 17:42:06.942687,jimmy
-735,-117,337,15148,5176,-3860,2019-11-02 17:42:06.966816,jimmy
-747,-139,301,15212,4932,-3844,2019-11-02 17:42:06.990846,jimmy
-739,-124,299,15172,4980,-3868,2019-11-02 17:42:07.014847,jimmy
-742,-147,293,15176,5216,-3916,2019-11-02 17:42:07.038931,jimmy
-753,-131,294,15340,5200,-4064,2019-11-02 17:42:07.062856,jimmy
-752,-121,311,15168,5048,-4040,2019-11-02 17:42:07.086931,jimmy
-759,-143,314,15148,5028,-3968,2019-11-02 17:42:07.110922,jimmy
-751,-121,309,15316,5072,-3892,2019-11-02 17:42:07.135094,jimmy
-752,-117,333,15260,5144,-3968,2019-11-02 17:42:07.159176,jimmy
-749,-110,324,15160,5052,-4064,2019-11-02 17:42:07.183190,jimmy
-743,-118,332,15296,4904,-4004,2019-11-02 17:42:07.207273,jimmy
-748,-145,276,15292,5332,-3964,2019-11-02 17:42:07.231473,jimmy
-758,-148,297,15236,5124,-3956,2019-11-02 17:42:07.255560,jimmy
-761,-118,294,15256,5104,-4036,2019-11-02 17:42:07.279958,jimmy
-724,-149,289,15208,5276,-3912,2019-11-02 17:42:07.303865,jimmy
-749,-128,303,15216,4940,-4084,2019-11-02 17:42:07.328084,jimmy
-778,-122,321,15188,4872,-3828,2019-11-02 17:42:07.352182,jimmy
-740,-110,333,15188,5116,-3900,2019-11-02 17:42:07.376262,jimmy
-708,-117,349,15316,5084,-3876,2019-11-02 17:42:07.400242,jimmy
-761,-123,302,15168,5104,-4128,2019-11-02 17:42:07.424373,jimmy
-726,-111,346,15216,5008,-3892,2019-11-02 17:42:07.448540,jimmy
-796,-129,282,15264,5036,-3872,2019-11-02 17:42:07.472540,jimmy
-762,-139,282,15192,5040,-4076,2019-11-02 17:42:07.496756,jimmy
-732,-117,331,15272,5060,-3872,2019-11-02 17:42:07.520953,jimmy
-759,-137,281,15172,5024,-4020,2019-11-02 17:42:07.544933,jimmy
-748,-115,334,15312,5096,-3980,2019-11-02 17:42:07.569076,jimmy
-767,-145,334,15300,5060,-4084,2019-11-02 17:42:07.593035,jimmy
-750,-122,318,15296,5084,-4044,2019-11-02 17:42:07.617172,jimmy
-738,-112,342,15300,5084,-4096,2019-11-02 17:42:07.641334,jimmy
-761,-141,264,15316,5080,-3860,2019-11-02 17:42:07.666363,jimmy
-724,-150,322,15244,5372,-4092,2019-11-02 17:42:07.690460,jimmy
-727,-122,327,15240,5008,-4148,2019-11-02 17:42:07.714438,jimmy
-740,-106,309,15124,5116,-3876,2019-11-02 17:42:07.738686,jimmy
-709,-14,521,15236,4888,-3408,2019-11-02 17:42:07.762728,jimmy
-630,-130,475,15084,4760,-3812,2019-11-02 17:42:07.786970,jimmy
-759,-177,389,14988,5424,-3776,2019-11-02 17:42:07.811010,jimmy
-705,238,648,15288,5652,-4092,2019-11-02 17:42:07.835300,jimmy
-901,-239,117,15444,5244,-3968,2019-11-02 17:42:07.859350,jimmy
-611,-62,583,15060,4996,-3892,2019-11-02 17:42:07.883425,jimmy
-788,-179,235,15056,5400,-4104,2019-11-02 17:42:07.907520,jimmy
-724,-138,295,15200,5056,-3908,2019-11-02 17:42:07.931918,jimmy
-720,-119,383,15260,5172,-4304,2019-11-02 17:42:07.956058,jimmy
